parent_nutrition,gamete_methylation,offspring_lifespan,developer_alignment,agent_autonomy,codebase_persistence,fusion_eroi,energy_surplus,carbon_index,species_survival
-9.919655050670755925e-01,6.139133929093265607e-01,-4.282283557474148572e-01,-1.136675772749286883e+00,1.541907795329856556e+00,-1.736703067777901177e+00,5.573764632848939859e-01,6.228151493113814885e-01,-1.117638687030486633e+00,7.508101180968034249e-01
1.152957531065482849e-02,-1.438095298142834544e+00,-2.193696129264549322e-01,2.331626771504733686e-01,-1.333298237543440568e+00,1.233836428150892450e+00,-3.172591678788093117e-01,-1.455337907812819243e-01,1.504742299696056440e+00,1.271574736053096844e-01
-3.804317263415410988e-01,8.694030152200448169e-01,-1.654917941162217465e+00,1.144121743341444342e+00,-2.695748059497237170e-01,-1.193790025840570923e+00,1.463664544925757482e+00,-1.025707513814152039e+00,1.778368450660959832e-01,6.785916515030944174e-01
4.845834782626702864e-01,1.873315522679145140e+00,-5.884308211740673089e-01,5.540134287381140998e-01,8.105180196487365984e-01,-1.435173835964631772e+00,9.450671452457530819e-01,-6.204727446151792059e-01,-1.159643567384460061e+00,-5.483017033206444985e-02
-1.122457151517425172e-01,7.212142584566033632e-01,1.466450523420035346e+00,-1.329365496843871730e+00,1.349791366607096199e+00,-3.732198894978375758e-01,-8.438204530327387820e-01,1.238619542474185709e+00,-1.373779886165349406e+00,-5.498942039320616759e-01
-6.642830583399378375e-01,-1.271879652568040697e+00,-8.306511404736409698e-01,4.598400357339308964e-01,-1.169430374876360812e+00,8.357694554098100692e-01,7.845033550389028942e-01,-2.220152815945545255e-01,1.737310884435224301e+00,8.179415321138522321e-01
1.028741190514918247e-01,-1.519081877159440985e+00,2.728984105142921446e-01,1.348758434575343945e-01,-1.375094363156101673e+00,1.558281319958420008e+00,-8.898665083102345053e-01,9.197540002835070949e-02,1.350318975138811606e+00,-1.250500057940971688e-01
3.988171251311710130e-01,-3.312085874250864648e-01,-1.137135076870646522e+00,1.632440124380666546e+00,-1.118089313788585226e+00,2.463598610105765807e-01,1.077527117206432683e+00,-1.399524230270151604e+00,1.170538574422556044e+00,1.046828970978004869e-01
3.719331655109278656e-01,-4.632048423297324136e-01,-9.344479970706761618e-01,1.336201815601476550e+00,-1.462526083591019210e+00,6.245199004027768286e-01,6.664790473516414293e-01,-1.245874309731862306e+00,1.356959689806308988e+00,-6.192906904709111898e-02
1.280669664215252634e+00,6.035598650444139457e-01,1.089755147345254249e+00,-1.551376724817023212e-01,5.300014121521562371e-01,-7.904583757693610380e-02,-1.120695956105357771e+00,-2.746896690309069133e-01,-1.472526960753486103e+00,-1.525781858289062320e+00
4.447931427243552172e-01,1.622917293572951669e+00,4.441025576567856903e-01,-6.255347097965785474e-01,1.369351952185952292e+00,-1.123789831682401985e+00,1.412582737168077418e-01,5.743249245338525460e-02,-1.929976367347297828e+00,-5.907603434252878261e-01
-1.067589921265677644e+00,3.207482852683491426e-01,-1.209845889282346709e+00,2.011919880266596905e-01,5.741748583184458354e-01,-1.430324183110933678e+00,1.490833180997247487e+00,-2.840662202211867160e-01,2.561369599673810060e-01,1.188193087476496768e+00
1.017246029400362239e+00,-4.931580191243967737e-01,9.688464627055831668e-02,1.312025098512554777e+00,-1.442170182800213585e+00,1.386147659366244511e+00,-1.422664563589036944e-02,-9.309106207012128875e-01,6.677080607853377314e-01,-8.801287823786562159e-01
-9.695287399735397216e-01,-1.102356463930860953e+00,7.284382441634836836e-01,-1.374192232516250334e+00,5.720342252594908805e-01,5.414851984822539599e-01,-8.985904921746231677e-01,1.697842955419976763e+00,2.685212809383144550e-01,6.558340337269580322e-01
-5.112754369398766485e-01,4.815594903767968227e-02,4.830619196539286953e-01,-1.575684397865264819e+00,1.535576873516155239e+00,-6.327450225653517002e-01,-5.322402624176850727e-01,1.554751221758292168e+00,-1.103087698072598100e+00,7.068393683764991886e-01
8.041700499489773390e-01,-1.116430323824193493e+00,1.211626190726633245e+00,-4.372401709589624486e-01,-6.704987961278691122e-01,1.352118512739291178e+00,-1.466880912668430792e+00,3.298512022004906341e-01,3.132425436017722831e-01,-8.426991899564353350e-01
-8.545287659735228969e-01,-5.036418216092768407e-01,1.060520674649043427e+00,-1.922617306573970453e+00,1.067606974916347040e+00,1.166319099954106903e-01,-1.096606127216647630e+00,1.488600779999342816e+00,-5.748110347979911161e-01,-2.380289103687756314e-02
6.130236704436321515e-01,-2.345319758943891220e-01,-6.047500233812533876e-01,1.431425078901419123e+00,-1.608478893555269407e+00,8.032904277860214437e-01,4.770132110012521853e-02,-1.305678302803701563e+00,1.187724338095285770e+00,-5.918595243885295121e-01
-4.851135654292767496e-01,1.206249932591375140e+00,-1.011346283306875149e+00,1.148756565710466471e-01,1.059549586815029310e+00,-1.708994168638058309e+00,1.254700224473684900e+00,-1.433936284861121180e-01,-7.809827463986122043e-01,7.042618490762100336e-01
-6.988687536084219332e-01,-1.914892697490473861e+00,-1.892854873832864326e-01,-2.856230206469917432e-01,-1.223886573590099669e+00,1.294701911370053082e+00,-3.091411521743278046e-01,6.271461574591615795e-01,1.369476724594768546e+00,6.929660227038825226e-01
-5.715496215016274695e-01,-1.055846923857906461e+00,8.928413307702142143e-01,-1.393713988998754649e+00,1.527997646850064450e-01,8.389221685111808435e-01,-1.003973331230262556e+00,1.283954076634969077e+00,1.538532428163386367e-01,6.960173337490290768e-01
8.387647489770897469e-01,-4.277640114745483446e-01,-3.794007633183958395e-01,1.340771184074225575e+00,-1.355676033387158697e+00,9.906036721163568037e-01,2.680795269155525906e-01,-1.347174185897956677e+00,1.182377333143695308e+00,-6.716619085831784242e-01
1.005075106963488674e+00,-1.030998854278995625e+00,1.511991142478432470e+00,3.334819412257879201e-02,-8.044277987368179117e-01,1.406771110538472369e+00,-1.695613153084252200e+00,4.251514382991533614e-01,1.242750976766468507e-01,-7.487971854867586652e-01
1.557535187972663548e+00,1.089797119193312680e+00,4.805915040310572151e-01,1.120355242852377309e+00,-6.674958935614058175e-01,1.618715663782583913e-01,-3.149639963049746805e-01,-1.276635368248317803e+00,-6.025572951325979254e-01,-1.598608973056347526e+00
-1.701605240390311025e+00,-6.868194974576679046e-01,-9.697009729713098602e-01,-8.274296270345266047e-01,4.357434738558678133e-01,-6.047097599782342847e-01,7.700590243824125825e-01,7.218972958437395171e-01,1.005922436263312347e+00,1.723435525555897740e+00
1.696415773653695336e+00,4.316333692841738956e-01,1.299820416587213145e+00,1.685125686507671083e-01,-1.617220115097478539e-02,5.232115155990836319e-01,-1.388683796128781678e+00,-2.394371140932140263e-01,-1.157576908887223421e+00,-1.549168501194199576e+00
-8.164544549316328226e-01,-1.454268929539773270e+00,-8.335919818395501890e-01,1.685389186591561839e-01,-1.285350078913332084e+00,1.100341811290375782e+00,-7.468519518488410044e-03,1.247158268746592913e-01,1.833503988296623310e+00,6.706401587228468797e-01
1.057134491045477853e+00,4.717495848440490525e-01,-3.080812960658788069e-01,1.479145102275485568e+00,-1.072344213865930262e+00,2.433909072919551164e-01,4.890320586125841418e-01,-1.590419533194845192e+00,6.160731100509518887e-01,-8.783032825458033654e-01
-8.495168683616742822e-01,5.835074959835653274e-01,2.247910237123121602e-01,-1.344276033121891478e+00,1.605026429595157733e+00,-9.334880071759990017e-01,2.233215283687532138e-01,9.477869562885553600e-01,-1.073790118584138975e+00,6.547281102007255216e-01
1.853882379224062626e+00,1.098815230711287949e+00,8.619582276154744704e-01,8.851020521721917333e-01,-1.857352170147789083e-01,-4.079929152183833230e-01,-3.105241875561809417e-01,-1.074255885309281178e+00,-1.242010843637384010e+00,-1.600529964210396949e+00
-5.184700990240023177e-01,-1.919769756549725148e+00,1.186915640004845562e-01,-3.172292824419709056e-01,-9.031206688046549136e-01,1.246062464718857621e+00,-6.756905747170708354e-01,6.474019602584255573e-01,1.225309314844468256e+00,3.348138663838474693e-01
-1.160699342268411316e+00,-9.003433207192919063e-01,-1.208301010730848057e+00,1.554475368997055573e-01,-5.867076262629793426e-01,2.662266414459950603e-01,1.026837467320577124e+00,1.858026597636251998e-01,1.627527296310100846e+00,1.410414770303969112e+00
-6.287812694404099068e-01,1.282236253288425054e+00,-6.560183987425738383e-01,-4.945748317657996385e-01,1.334766452083388621e+00,-1.717632587910558728e+00,1.296472715489340288e+00,1.345018642383019325e-01,-7.626995745900994050e-01,4.362206515077601265e-01
1.163115783710377826e+00,-3.127417302537468524e-01,1.698106818399834239e+00,-2.096139812472507247e-01,-2.391309512806707449e-01,1.316365001540006796e+00,-1.703527699548744279e+00,3.328104801507832389e-01,-3.392982526887283745e-01,-1.101076877226931261e+00
1.215103820425062597e+00,1.457273505274631065e-01,1.608440044939216218e+00,-6.879752999729940033e-01,4.332478061498373778e-01,5.001813843361496703e-01,-1.406255858425267791e+00,5.529725041884260284e-01,-1.054806666222698697e+00,-1.147225029523943673e+00
8.023518569489069829e-01,1.384815327301329502e+00,4.879114789055702395e-01,-1.943721268833282778e-01,1.393239389357652680e+00,-9.083788989337290287e-01,-1.071700042822499449e-01,-4.209531091050511820e-01,-1.734202186064148776e+00,-9.805444428923039135e-01
9.601611244917889199e-01,-7.913007480245117797e-01,1.523621832255092068e+00,-7.777897028801297741e-02,-6.501584025701134806e-01,1.534812842343577843e+00,-1.561630302498052014e+00,2.729430808333708769e-01,-3.097405851249423470e-01,-1.089104971658941601e+00
1.757497396840542292e+00,1.346245122614932566e+00,7.800575563884158958e-01,5.346307554654551319e-01,-1.043810720850998353e-01,-5.456241541614160750e-01,-3.943605927716344328e-01,-1.055559817118901789e+00,-1.013697874038402169e+00,-1.526782883643032829e+00
-1.406060681735951556e+00,-1.438611568462482060e+00,-3.831605539202478233e-02,-8.557193000435053820e-01,1.553374207332473000e-01,1.636627914847223197e-01,-1.935068449352821962e-01,1.434164394107370510e+00,1.036647649786358594e+00,1.486008845594338990e+00
-3.024139884795984945e-01,2.938096526810338172e-01,-1.758761704352791444e+00,9.613671353260043739e-01,-4.670002025143348834e-01,-8.981363850211780964e-01,1.661403182537654954e+00,-1.065453967105411071e+00,6.609893618737200383e-01,8.334150958243931040e-01
-8.779072914906902447e-01,-1.659569393934611670e+00,2.999322337949804074e-01,-7.671150108495314868e-01,-6.403210969401021413e-02,1.087335211917508149e+00,-8.188954006744333380e-01,1.099710797308274257e+00,9.194631451019711355e-01,7.661643008141230116e-01
1.154397882482288695e+00,-5.126505351482215644e-01,1.459552337265193067e+00,-5.938791741476553282e-02,-7.379697707194219358e-01,1.478895346145671752e+00,-1.408235017132418943e+00,-1.103671763269255084e-02,5.825305405789336921e-02,-1.343360944328329198e+00
-6.866661426802567192e-01,9.295647561435300688e-01,7.214543568635040094e-02,-1.148746820295566629e+00,1.767734410639214548e+00,-1.297200481115627468e+00,4.888565226401867525e-01,6.513023599739126146e-01,-1.165587359222083785e+00,6.581320860217080293e-01
-3.318379778251900891e-01,5.586454423276524528e-01,4.310568092862593903e-01,-1.286855361542886600e+00,1.749661045367154610e+00,-1.050684586787760777e+00,-1.936282045444960020e-01,1.032308541260720469e+00,-1.125056387650397394e+00,5.934961126802045239e-01
-1.367844551643714102e+00,6.789703276636439855e-02,3.675822917470022988e-02,-1.380406291319363321e+00,1.433973541740399371e+00,-1.022969315565198434e+00,1.014795256953316543e-02,1.344719662597847920e+00,-4.806161514199636109e-01,1.231088423503533091e+00
8.916688929893611393e-01,1.390122928473944697e+00,1.112232610945550038e+00,-4.965623286242215606e-01,1.174254753385278960e+00,-5.958675431024560432e-01,-5.221313089680403863e-01,1.693596073174643765e-02,-1.911670267018844571e+00,-8.240393624313417931e-01
-7.039614265971708695e-01,-1.230060426230169812e-01,9.876065835130624082e-01,-1.707036207597781630e+00,1.370007178196184672e+00,-4.835509445343510460e-01,-6.456576977415801055e-01,1.287598339022741456e+00,-1.039414245523715197e+00,4.937246281840130813e-01
-1.458732003840690572e+00,-1.164525038366108545e+00,-8.569841965330019518e-01,-7.282993414144361966e-01,2.850917437345304450e-01,-1.769250901626176486e-01,5.231576660896444242e-01,8.853152760042292124e-01,1.139183110228734641e+00,1.579496695172137422e+00
-3.527009189600977535e-01,-1.362602190607030694e+00,-4.460007707161850465e-01,5.995677092602010871e-01,-1.483063745295885916e+00,1.009794504537593562e+00,1.760986050377345291e-01,7.483651646425971971e-02,1.847384563507818100e+00,4.841564287816764178e-01
-1.410449064016067655e-03,1.328247563098813977e+00,-1.343805398275866869e+00,9.510658902761507383e-01,-1.933281911321562963e-01,-1.170568187292775120e+00,1.643151712910111861e+00,-1.338582145018355707e+00,2.388896954834574676e-02,1.049370057221177682e-01
-1.601024714076371147e-01,6.185368333464651425e-01,1.074077857476584796e+00,-1.374016499036540884e+00,1.642886069393664661e+00,-9.058998803361878460e-01,-5.874812973099555746e-01,9.329592662990383589e-01,-1.688380945134000166e+00,-4.736761809514383748e-02
1.398858240116648943e+00,-2.232363652202901949e-01,6.972454252332938029e-01,8.148990330424128459e-01,-1.131845780813921953e+00,1.385843746834255485e+00,-5.238859373703405042e-01,-8.306279449558346961e-01,-6.913106892893684796e-02,-1.531661375788233359e+00
-1.212861127082881740e+00,4.892065881486323820e-01,-1.286943469404280060e+00,-1.302613500634035304e-01,3.439889135267437670e-01,-1.163284280412574034e+00,1.442979399146228969e+00,3.422644651515544534e-01,4.085904153097779656e-01,1.382686896771694984e+00
-1.486551599845298277e+00,-9.882887709508857421e-01,-8.458030132194126194e-02,-1.489992208383998484e+00,6.073518668486364014e-01,-5.968688073299186631e-02,-4.632269559978189344e-01,1.532210750284610068e+00,5.387049270698636150e-01,1.134538083726291724e+00
1.125571511795995794e-01,3.691930798762369514e-01,-1.268716023781991886e+00,1.426204499488239685e+00,-1.206256694212325398e+00,-3.534475453194601546e-01,1.287790366271547082e+00,-1.106243716199143190e+00,1.054175128452349508e+00,4.552682753879441074e-02
-1.205176405908300330e+00,-1.724358654807350844e+00,-1.088440841163762079e-01,-1.096871172205812428e+00,-4.156737796164244533e-03,9.485341040251096256e-01,-4.407312022662770445e-01,1.454295598059668793e+00,6.880568333319575514e-01,1.123892290219765222e+00
5.600648069204411383e-01,-7.556375239823617251e-01,1.648015381758262565e+00,-1.100986089083042296e+00,-1.171819476558819406e-01,8.978091847735077957e-01,-1.852675856898561957e+00,7.423435723915157158e-01,-5.069724615330418738e-01,-1.091777404356496506e+00
1.230958129363720177e+00,3.837372961375934421e-01,6.659158723608805674e-01,1.125742071842327219e+00,-1.022424835915060948e+00,8.320059661980203636e-01,-7.790902322823948234e-01,-1.254976479084783270e+00,-1.343087944515843624e-01,-1.465184121161258846e+00
-1.053195634603191877e+00,9.939089731040242626e-01,-2.112413229984485830e-01,-1.137588293961916186e+00,1.698523417026422511e+00,-1.323827805699124616e+00,4.663943625850299202e-01,7.717843005637662346e-01,-1.137787145440246395e+00,1.009435120547344189e+00
-1.342581710553511831e+00,-7.331795741854207904e-01,-1.619544358561106456e+00,2.604979679747388421e-01,-3.887416451294534725e-01,4.038585976585511855e-02,1.013742126905556873e+00,-4.747331296974066465e-03,1.606077271650433680e+00,1.248758342149122846e+00
1.297053329917635001e+00,1.937267969571287995e+00,1.974340112200962116e-01,5.039997526749466772e-01,5.677025834489508593e-01,-8.006869731088914754e-01,4.867720587712836000e-01,-1.192474953500602064e+00,-1.614002124445988118e+00,-1.017886213692050124e+00
1.291407576958998327e+00,5.343578500441086288e-01,1.655142531597447286e+00,-2.439972426317316839e-02,9.326223841144344953e-03,1.837325520680650748e-01,-1.224078892528242424e+00,-4.155845070808686370e-01,-1.016483123534571043e+00,-1.562226236281204494e+00
-3.709659751694523999e-01,-8.412539711158532052e-01,1.242661383132265929e+00,-1.770825117798021431e+00,4.163853677062760994e-01,5.015168151623548010e-01,-1.152981881111170948e+00,1.551051960295143584e+00,-2.380462211817438792e-02,1.627290204769213378e-01
1.074197524375348323e+00,-5.228790725790899430e-01,1.567797927535567348e+00,-3.586904614718535167e-01,-2.913838469149860333e-01,1.045093633226607421e+00,-1.689309088207877396e+00,5.901601102688005529e-01,-7.198846666348468482e-01,-9.045355037810872689e-01
-4.259093027755458949e-01,-9.113073708742359669e-01,-1.209259294112337457e+00,7.920901384620131491e-01,-1.271421632816294389e+00,6.106722257124100883e-01,1.102195014108416027e+00,-3.767299439599337552e-01,1.826203494506799085e+00,7.284388559970279564e-01
1.100758304205403659e+00,-1.925445452336072838e-01,1.900060972405658966e+00,-2.712279734236593964e-01,-1.094735041658580488e-01,1.029609891983913172e+00,-1.734487635558349172e+00,3.301647894884280898e-01,-7.665899260906469115e-01,-1.248002339332649147e+00
-1.596817037298303044e+00,-7.492119934943149984e-01,5.403148471603843456e-02,-1.305783587623551512e+00,7.576779485403268843e-01,-2.458163734959023516e-01,-5.666660610277717697e-03,1.555546762215636036e+00,7.207427861923498824e-02,1.635444535996206872e+00
-1.083230349687584609e-01,1.211562099257808445e+00,1.307420487102040063e-01,-9.806930154102079245e-01,1.568323689237938634e+00,-1.450776880607053565e+00,6.093833637993172764e-02,3.058399790638886007e-01,-1.343647839105780895e+00,9.824542462333298032e-02
-6.738471577886402386e-01,-9.252196091412443479e-01,9.643603128952884518e-01,-1.669017634595461708e+00,6.286742629113828418e-01,4.089366380651114907e-01,-9.606265188497472574e-01,1.819962391027320603e+00,-3.145419232341188365e-01,7.763361464281847146e-01
2.383863038498681142e-01,-9.572927131840014425e-01,1.159654715658124058e+00,-5.999778850915340467e-01,-2.843838829437690952e-01,1.411451983130590282e+00,-1.600950077278118666e+00,1.023817403861955189e+00,1.019200714358847598e-01,-4.636321729668589353e-01
-2.437848411480067479e-01,9.379702817761762512e-01,3.622839108434081079e-02,-9.900935926443762414e-01,1.624250701666445140e+00,-1.269842804972916239e+00,1.963539996945999899e-01,5.930273327450739096e-01,-1.507158950983277679e+00,3.393303248257943383e-01
5.844742348542553145e-01,1.405404426059949863e+00,9.212009837908298193e-01,-5.754396855198147254e-01,1.279316140651258316e+00,-6.487521252553141160e-01,-6.290701012668498127e-01,1.056039847891817318e-01,-1.812845104688602271e+00,-7.502437439949872777e-01
-1.772810841335473453e-01,9.905256476595890591e-01,-1.699892012334426106e+00,1.056740294058986951e+00,-2.689658124884070634e-01,-1.164671447514216140e+00,1.620925644236869800e+00,-1.111082960840513501e+00,5.177785965539073443e-01,4.709822464461669300e-01
8.199289156596913930e-01,-1.141539563430255200e+00,9.729331199578679090e-01,3.473428479319016771e-01,-1.468840614299411484e+00,1.629889953598737673e+00,-9.620594273394049711e-01,7.809456369970375900e-02,8.420686425189601865e-01,-8.403350700531468931e-01
-9.587801015882522204e-01,2.328123416720548899e-01,-1.705079109050067432e+00,2.363496022804495444e-01,-1.545906067904352921e-01,-6.537266882924644973e-01,1.767449176798574273e+00,-6.859900791415880494e-01,1.321181741808610255e+00,1.199685788930613173e+00
-4.778812945938916146e-01,-1.459769372617501615e+00,1.003688432586420154e+00,-1.001664485947666217e+00,-1.857697145140209394e-01,1.213158590350886579e+00,-1.622491847082644822e+00,1.215011490850061326e+00,1.015166689864389904e-01,2.960693397675464786e-02
-9.880873795568091422e-01,1.009345640729250482e+00,-1.663521207572351834e-01,-1.119793252026231034e+00,1.567856926574660692e+00,-1.622604865154589016e+00,7.187709951562488708e-01,5.204113404459833614e-01,-1.210040758487497481e+00,5.045304365864134999e-01
2.256687395280192188e-02,3.143196980487047432e-01,-1.660293249256140191e+00,1.349881645054196611e+00,-9.856279150117512877e-01,-3.222617994859925394e-01,1.250497735947094791e+00,-1.275661312809585279e+00,9.113589471462520963e-01,2.021042483530421929e-01
5.138843677533181178e-03,1.366104208888511806e+00,-1.176812968478079258e+00,6.415502994949422444e-01,7.113391087066074370e-01,-1.650602866380159073e+00,1.544401311562416446e+00,-1.058668629407399253e+00,-4.403120360102971143e-01,4.648292155585454499e-01
1.620091898693285071e+00,1.092998399812033394e+00,1.114457900038990035e+00,2.461864369849113277e-01,5.851171599519815469e-01,-3.398346224136184479e-01,-7.516264744045312307e-01,-7.330410998174139436e-01,-1.638315564416403358e+00,-1.380405567781694431e+00
-1.728023338457491009e+00,-3.685553384453377213e-01,-9.446591200555771728e-01,-9.130231569263072000e-01,9.414630344407817208e-01,-1.007423938722797452e+00,1.190113338822572642e+00,9.478616175999975413e-01,3.797922050051189546e-01,1.490320743571558637e+00
-6.230779953603402532e-01,9.870257189398938813e-01,-7.196912176027265851e-01,1.629883408051148175e-01,1.185258139337870276e+00,-1.999965143655611399e+00,1.252342374868796293e+00,-2.187009700964805403e-01,-5.449295837229815032e-01,7.906118924108137547e-01
-1.664343437739205900e+00,-1.179797756578829571e+00,-7.327390226920585947e-01,-6.928642039484382842e-01,-3.156635173639499303e-01,7.239594060255688523e-01,2.868653441571023532e-01,1.258940601874948939e+00,1.228801438081665864e+00,1.626308521241224048e+00
-9.425361169968500263e-01,-4.735353078857245102e-01,-1.712226063227714867e+00,8.793134013574825936e-01,-7.531557811392898261e-01,-1.211796368669810636e-01,1.149006979662846373e+00,-2.932765781782043502e-01,1.474241640218804550e+00,1.332197042829208922e+00
-5.162231102002939193e-02,-1.661593722568011522e+00,1.497391237209867998e-01,8.280417670564681198e-02,-1.392619582413583412e+00,1.488274660126931881e+00,-4.011312834493868662e-01,1.249041711117774428e-01,1.242531629881369781e+00,8.560791088769173496e-02
1.074711180196434857e+00,1.136531818426825380e+00,1.195528976017991685e+00,-7.271289063176801471e-04,1.008701375572698566e+00,-9.837368364442269919e-02,-8.607784653804863018e-01,2.135450448608890162e-01,-1.601819199353721412e+00,-1.464175101095919418e+00
1.615434458603506762e+00,2.362506340454970793e-02,5.591770670290480139e-01,1.113479363311199899e+00,-9.881523843941388829e-01,7.187394323881692859e-01,-5.365630522105766520e-01,-1.182405592787714399e+00,-2.174453434575062682e-01,-1.572322497508281458e+00
-1.530973205881953181e+00,-1.285503140326350380e+00,-1.157486675484423744e+00,-4.703293103807955067e-01,9.650223494050563788e-03,-7.932219395933946815e-02,6.740222257664070238e-01,8.580836591259655144e-01,9.601892728686699519e-01,1.408021968561544046e+00
2.774730219304012979e-01,1.107591981188241093e+00,5.779103063753527891e-01,-9.368374324970137890e-01,1.399316525753093510e+00,-9.943555534260324347e-01,-4.132516982106059222e-01,8.830515227921845733e-01,-1.781229716007482589e+00,-1.432281341882733483e-01
-9.224153236193808336e-01,-5.553626750360520781e-01,-1.617700672947289364e+00,3.519644458108969198e-01,-5.329218101315789102e-01,-4.314551349479928133e-01,1.553657442041992631e+00,-2.683788697873357720e-01,1.174787636481540165e+00,1.260691002308833131e+00
-6.103566523606360900e-02,1.108179003149840566e-02,8.102030996343054792e-01,-1.589084116391037638e+00,1.352323157630133332e+00,-1.887191031945832653e-01,-7.082536270560343405e-01,1.049610315173498565e+00,-1.206171735489804719e+00,1.886783675884729228e-01
-1.201066971059497890e+00,5.789790008446241698e-01,-1.701163295217485716e-01,-1.177867162410985102e+00,1.340509027769543282e+00,-1.204376862983503216e+00,5.555023226891380173e-01,9.800463312218777867e-01,-9.040521956510911838e-01,9.113177113655770434e-01
1.261922601226935337e+00,-1.221695010742775145e-01,5.258290924464924521e-01,1.192818458100629364e+00,-9.813176207168641252e-01,9.252622959540319769e-01,-6.650500646068036037e-01,-1.173804718323261165e+00,3.881571166269121020e-02,-1.480040437173489209e+00
-5.020893709465379384e-01,1.091763674326121203e+00,-1.198444346565617158e+00,3.994607676205280677e-01,1.115053452041208537e+00,-1.746780740121033348e+00,1.421494511395757998e+00,-3.639331167936579736e-01,-4.968909835333983893e-01,6.799770155953639428e-01
9.784576916173534089e-01,-3.346704414040901354e-01,1.610970642329764502e+00,-2.602103613599519583e-01,-6.364522986720412279e-01,1.031524941806349682e+00,-1.745666271031958150e+00,1.562553564254851590e-01,-3.151842109521081903e-01,-1.446431796660318181e+00
1.048504953220849856e-01,9.681761937241744054e-01,6.426063086921777190e-01,-8.153404013320387778e-01,1.552459591809524975e+00,-1.337478623455634175e+00,-9.515383853570470729e-02,4.990931628761258732e-01,-1.602796323219063845e+00,1.729759894034024401e-02
8.211305069343265428e-01,1.584226788171925859e+00,1.320384452116383001e+00,-3.454152061610371027e-01,1.138671556357557790e+00,-5.451280962755763460e-01,-5.508262611156085065e-01,-1.388617161988464355e-01,-1.812453377782155206e+00,-1.091876583524403532e+00
3.435440450876743324e-01,1.222487561202601825e+00,-1.165182527192262452e+00,1.154465024080315372e+00,7.296701612121048348e-03,-1.239496006732880184e+00,1.401027968489675368e+00,-1.597314488774744579e+00,-5.141828545222532076e-01,-7.143504831938998767e-02
1.183776874196960316e+00,-5.411617286935604954e-01,4.532376803259273168e-01,1.277651755696140423e+00,-1.611225370072408403e+00,1.392748159408185193e+00,-6.444682478592486108e-01,-9.052580289815778114e-01,4.509830746903971677e-01,-1.301132739591729370e+00
4.502953027079037440e-01,-1.125246297361690129e+00,-1.578680797839068228e-01,9.449509571567096256e-01,-1.698320732294032132e+00,1.435420604616623352e+00,-1.512136534629924811e-01,-6.123549121254954208e-01,1.430555801746138833e+00,-4.530688224275531417e-01
-5.536422301584151828e-01,6.073645800140085038e-01,6.444118030665819674e-01,-1.518018439059106495e+00,1.695916386403292231e+00,-9.938192485197113735e-01,-4.642443736695793799e-01,9.741883711254444300e-01,-1.460269776516389229e+00,3.734011033550153069e-01
-1.535199296530534108e+00,-9.037187741983840894e-01,-4.106745493421463666e-01,-1.408668992949618337e+00,9.377974418440034876e-01,-8.591094049459495341e-02,-1.657904643489150898e-01,1.504783764641853372e+00,8.081440316485248576e-02,1.482700440257389340e+00
1.651780311189444406e-01,1.297160768372579875e+00,2.145872435349147345e-01,-5.919058628493011343e-01,1.366453720069197297e+00,-1.403594624032605820e+00,2.135886784759256640e-01,-1.365334483079199412e-01,-1.442388626418363407e+00,-3.853643302959754435e-01
-1.829678455076951593e+00,-6.958640985710801141e-01,-1.191989969779473357e+00,-6.029752884877551677e-01,1.254905514708117287e-01,-3.542776148669275482e-01,1.086848777192676252e+00,8.316767259952215774e-01,8.013205548399434663e-01,1.769629737155181681e+00
-1.478680440875394630e+00,-7.066332920386808603e-01,-1.528578961280286086e-01,-1.213863706803126830e+00,8.242222161721725060e-01,-2.546142061517980282e-01,-2.671596112877879237e-01,1.706917854029031734e+00,-4.309317225415501551e-02,1.251873876276962116e+00
-7.965767235498126819e-01,-2.211046818419045712e-01,9.159825406455154306e-01,-1.692592358495454086e+00,1.401059540381691448e+00,-3.165966054084790038e-01,-8.600356879128533416e-01,1.482212311495521906e+00,-1.001054633313296804e+00,5.639637632242535670e-01
3.442660800577261315e-01,-6.201596791092003347e-01,-5.115819282466019802e-01,1.349146553011924654e+00,-1.298753889775541959e+00,8.888613635491053877e-01,4.683691156345509699e-01,-1.071934450658963867e+00,1.275943504057842848e+00,-1.470507323563069457e-01
1.345675961635267370e+00,1.467739574857695795e+00,8.319875804959552257e-01,1.318087452470116383e-01,7.606373199819284059e-01,-6.062158412897049597e-01,-6.670990574175029719e-01,-7.470046916887695954e-01,-1.550546280275972411e+00,-1.213828108487032598e+00
9.894403150066813923e-01,-7.823576449981831660e-01,1.400736007493831758e+00,-1.248742978839643969e-01,-8.465154237403591519e-01,1.432327511970673539e+00,-1.383766504681473997e+00,-3.808561312891767248e-02,-1.416671994433469917e-01,-1.293812889204689398e+00
-3.390599218184779384e-01,7.741079188845262360e-01,-1.621419928563785806e+00,9.262060393950136694e-01,-5.929944353966314086e-02,-1.057362644703615739e+00,1.782625537004497884e+00,-1.025785347816641435e+00,3.924747466454481803e-01,5.291533121639265813e-01
1.673712108188416536e+00,8.596729065183785767e-01,1.265643676173701992e+00,3.144998530896035982e-01,8.514342753719567058e-02,4.088698918573248076e-01,-1.216560172569975951e+00,-2.580057990256297562e-01,-1.405605121479602815e+00,-1.579123789569036651e+00
