sleep,intake,output,workout,environment,information,work,spending,relationships,spirituality
7.308163718827437316e-02,3.697529627966186228e-01,1.382430904032498908e-01,-1.735837639497903317e-01,-4.366804680016646290e-02,2.906574104324377572e-04,-3.414357385907738074e-01,-5.404017847518342854e-02,-7.930015594847805716e-02,-1.610671065481674158e-01
-4.082535830920742681e-01,-2.125775865350026383e-01,2.926353599353991308e-01,-1.366659598402319431e-01,-4.134835234034397455e-01,-1.999975117748677977e-01,1.804531017946449933e-01,-3.707197257511526400e-01,-5.232758181906096429e-01,-1.510822525531038407e-01
3.964415680111094131e-02,2.445282408531108120e-01,-2.587204165219367802e-01,2.091905071810650774e-01,-9.399591671102058843e-02,1.336968732139224847e-01,-3.978346659123350726e-01,1.355192196748678524e-01,-5.453010084939160507e-01,-6.930879643225834608e-01
-9.260467248285645381e-01,-5.098083950138381226e-01,2.198023602419452160e-02,-2.803105984210552126e-01,-3.919565653362744873e-01,2.172091635981477087e-01,1.995217174839200025e-01,6.680746795825742712e-02,5.270681847867050157e-02,-6.684353929781445824e-01
-4.653229926914426717e-01,-7.386876620105597979e-01,-4.804667839778093419e-01,1.482508767361365998e-01,1.496222384164486718e-01,-6.771297884433395975e-01,-2.121968638850193489e-01,2.257395399443952455e-01,2.793955618285022258e-01,4.660832770085070464e-01
6.314007688043590805e-02,-2.597643284688702092e-01,-9.679205480050876442e-01,1.534776470350579514e-01,-3.663772180828627212e-01,-6.613059249038126808e-01,-5.744252127876010583e-01,1.884400596868976152e-01,-2.267436173057788273e-01,-7.039862543866015621e-02
-1.505255292796356670e-01,-5.121087214911317076e-02,-8.060907934725141111e-01,-3.847059699231767937e-01,6.134375994617680128e-01,5.259423522842998633e-01,-3.269518035232852338e-01,8.270781980379299236e-02,-1.488485458011892804e-02,-3.508754286870560679e-01
6.932462503004512833e-01,1.143945531103993246e-01,2.150487665505177171e-01,-9.324519965013711165e-02,-2.553559367159362048e-01,-1.060097949676114953e-01,7.397738867171722577e-01,2.879774784795668952e-02,2.226578412881070057e-01,1.342226851204396110e-01
-3.762731008785882292e-01,6.131817435141643235e-01,3.025467123685818965e-02,3.653872578178444797e-01,-1.208637426367870082e-03,3.141967977521528121e-01,-6.026362094766021110e-02,7.186673076555576412e-01,-2.675881193574708439e-02,3.716567975967435267e-01
-4.595732329484829570e-01,-4.044274596515243236e-02,6.548627361251180279e-01,-2.603048148953646460e-02,-1.936196110265709369e-01,7.780630046694270163e-05,-1.880564085696781462e-02,4.306575299617220742e-01,1.319293352687027188e+00,5.476774447034940541e-02
9.046937025574160185e-02,-2.528527329019607528e-01,-2.927278102510715851e-01,5.306167033055871896e-01,-3.962732772847915030e-01,-8.156305965668640967e-01,3.494697798656372645e-01,2.864665978161969884e-01,-5.538310050491890291e-02,7.750119641070092324e-01
5.633153066322046931e-02,-3.923909958945740462e-01,-3.261240584846700208e-02,-9.754829284114155952e-01,-9.193983123674087654e-03,2.356188927353514706e-01,-7.728589099511427030e-01,5.356743004056687685e-01,-6.597962203376658841e-02,-2.185206541848576378e-01
3.168639975034762690e-01,-1.041275538388993366e-01,-2.880626224749806008e-01,-7.846086885767583619e-01,-3.878004693941943803e-01,3.060438318254189993e-01,4.181474068830354218e-01,-4.874805859863406421e-01,1.200087645571298989e+00,1.582627529737599126e-01
-2.723700052561758844e-01,3.342670569176193762e-01,1.369557732173109499e-01,-7.541072523873437738e-01,-5.837913466687347785e-01,-7.586445969203948758e-01,3.016998301719114317e-01,-4.694120756914044179e-02,1.864463041254604825e-02,7.803486378689032943e-01
6.790395476273619613e-01,1.129304429619063799e-01,7.807383758504723992e-02,4.665783309872160167e-01,-9.254667014672468550e-01,-5.177005177836575545e-01,-6.117319577270264874e-01,4.099951935708303075e-01,-4.791438014830617931e-01,1.657454081877509366e-01
-4.205966853012140794e-01,7.474117614057799175e-01,5.100824742846882254e-01,1.970381717897937701e-01,3.538546757684855049e-01,3.870875486218595674e-01,-7.408384017265261523e-01,-5.400865766410254398e-01,4.693702549963153503e-01,-4.905440762395066878e-01
1.578952477712985691e-01,-4.974683278753392335e-01,2.049360052271557153e-01,2.629137768158602007e-01,1.061967227303790007e-01,-1.994794165500936856e-01,3.583184979728452069e-01,-2.408926105664741524e-01,5.307828427115346415e-02,9.330719577666453102e-01
1.366297811254590933e-01,4.773260964064832690e-01,2.054943368390887981e-01,3.290199929476106955e-01,3.338662356658669284e-01,-3.957604244984804787e-01,-2.822651534406852569e-01,-4.606513596932758636e-01,2.195266650102075112e-01,1.262219616048943782e-01
4.586013631095399168e-01,3.111902954363022777e-01,5.928513236159833610e-01,4.347759946539194176e-01,-7.045610241669555962e-02,-3.442929760321414290e-01,1.383077074879585089e-01,-1.837380325375006229e-01,-3.473757798359125015e-01,2.279630003981983066e-01
3.140430680665290408e-01,2.909424334455709138e-01,1.059095151889539871e-01,1.836681834002438507e-01,5.981880151352886310e-01,3.046755357097595818e-01,-3.863525632409108290e-01,5.653521841798359038e-01,1.254526122726697113e-01,-2.402983552582002025e-01
-2.982077633477575596e-01,-2.044158166850217617e-01,3.553213264547975259e-01,2.511384308280220634e-01,-2.382772824795198197e-01,-1.527023252007723986e-01,3.014703574149757426e-01,-8.423672330384097684e-01,2.756967259456630792e-01,2.069333652915099075e-01
3.355646292846775069e-01,-1.279613318782857334e-01,-1.633359207494833321e-01,3.567366745231492775e-01,5.872879033433862084e-01,2.280312139034728069e-01,-2.750933589508283150e-01,1.183719772127403425e-02,-1.751668428288359336e-01,4.002348925500489596e-01
9.298528315634589925e-01,-1.501762881827457541e-01,6.891726686542740121e-02,-1.201479744686054368e-01,-6.055454029426041163e-02,4.148449708041963557e-01,-3.303857030539101292e-01,-1.150018059612715471e-01,-3.758798710596576442e-01,-2.206945636416114964e-01
-8.285399302384090225e-02,2.149916374118208129e-01,-1.387222417753972703e-01,3.391084990721898729e-02,-2.816340909058331343e-01,7.128609527971992987e-01,3.549305604875359621e-01,-6.284239931425414927e-01,-4.221910569063387353e-01,4.297817261154993629e-01
5.455404403675561120e-01,2.285495977813266077e-01,3.036102598295393751e-01,-3.540160658438387675e-01,4.957082563046762147e-02,-3.800744252162516212e-01,6.125034788612180314e-01,1.651634037335825700e-01,-7.431743765865133078e-01,4.525718472553069693e-02
2.459190445408436787e-01,6.974165428152507840e-01,4.236868030180251932e-01,1.822698449586110936e-01,-1.718953042657948571e-01,3.275884082365532191e-02,-1.683978439399436144e-01,4.023703530806198025e-01,5.611000695037288155e-01,-4.721407608852454252e-01
-2.500707480156680873e-01,-7.135200340212088932e-03,1.070401861749956662e+00,4.255051509342843152e-01,1.564487991930394173e-01,4.603918058330387364e-01,-7.985968467225242062e-02,5.499103951676619084e-02,2.896754521268396498e-01,3.853553991748182028e-02
8.421573806530914530e-02,-4.097029998182312727e-01,-5.277370182033853940e-02,1.494715221848075704e+00,2.045452426953399128e-01,-3.539668867159723176e-01,5.205914429857796399e-01,1.173265235736993539e-01,1.823047639485421423e-01,2.759925237346423366e-01
2.705082936732088883e-01,-3.294979022037033412e-01,-4.149381203846009836e-01,-6.424447811860616725e-03,1.525053261565649798e+00,-4.386978276722257597e-01,-2.234798624707218795e-01,2.338439568849300931e-01,2.232928723869072596e-01,-1.124898352946483437e-01
1.165408157542098699e+00,6.450166567867339218e-01,7.513195321076279742e-02,-5.625452986152719159e-01,-2.733825590902392438e-02,1.594658025470502838e-01,3.475941314219286871e-01,-3.392430273278034258e-01,2.863315467749544818e-01,-8.417548628870497041e-02
-2.881318715800605390e-01,1.038591587272873928e+00,7.719695083622478693e-01,4.033902841349915613e-01,-5.230926462245544251e-01,5.609642991526628819e-01,2.790383941651652933e-01,3.698797228183315910e-01,-4.022033594547553270e-01,8.061195302001976648e-01
2.193025367747564736e-01,-3.146069894253429311e-01,3.569473963585735876e-01,6.605013510817938638e-01,2.893858412983036921e-01,1.387968959187421414e-01,3.346951492533408734e-01,-1.804168555017500175e-01,2.628174216285475429e-02,-3.234277756819332605e-01
2.251899914493750710e-01,4.567706602796595128e-04,2.810276407062779480e-01,9.416034190116595592e-01,3.601157422097889249e-01,2.175529973519333138e-01,1.337896037760785695e-01,5.992114601269762364e-01,-2.533648606562722838e-01,-2.242136063332341445e-01
1.898401508527925996e-01,-1.897090619131181488e-01,3.956825733628727693e-01,8.021933211747801495e-01,9.444852029503341129e-01,-5.246698607917282819e-01,-2.557069023170203126e-01,4.699524475058466377e-01,4.129008399178941691e-01,3.198259429020058886e-01
6.347600909683596138e-01,4.651308961963641908e-02,7.071138808308180534e-02,5.403138452884251874e-01,9.777628608918847997e-02,1.560103860819038457e-02,-1.608068871807218914e-01,-4.317831731172609988e-01,-2.383243634915932496e-03,3.898495465679325256e-01
-1.929770250894748407e-01,7.976688072031314913e-01,-1.667853800364849925e-01,-3.604890368217969487e-01,2.402605701718757425e-01,5.600637336656737464e-01,3.063471457747374282e-01,-9.470649771761907587e-02,-6.044524833008396714e-01,-7.929548058450134329e-01
-1.617031366352185140e-01,-2.882571370062502192e-01,4.445870648189020891e-01,1.762500737281569307e-01,-2.572403540113321063e-01,-3.229573375284432446e-01,4.629360441088411493e-01,4.295922492538671311e-01,1.171311819068412696e-01,-4.671282314662547619e-01
7.700666204197248454e-02,-1.020131060721159860e-01,-1.985090781232895230e-01,3.856446944310900626e-01,2.164538655937409128e-01,-8.229904566663477361e-01,2.798627381377147838e-01,9.677579164147531721e-02,2.698418947617870489e-01,5.186804159877185516e-02
5.206508254990819262e-01,1.926715279810572723e-01,-3.073788047065317830e-03,8.485657779989713712e-02,3.295807327762899641e-01,5.222318047954069287e-02,-6.829740872478717861e-01,-9.241028754624891484e-02,-5.505361610673499551e-02,6.632695242456387863e-02
1.546274684777340369e-01,4.007010166271901541e-01,5.357302136323248420e-02,1.309165132337524740e-01,-2.204067747063601646e-01,5.331976666930716702e-01,4.022386494547341984e-01,-7.484825548213978053e-01,2.083625084114366921e-01,1.697321876233483795e-01
-1.991838754421828006e-01,-4.932211925962732280e-01,8.681685132413259343e-01,8.861722775764496740e-02,2.221201018375542624e-01,-7.796120483799182099e-02,7.628968055588281061e-01,7.434647854531530875e-01,-4.959379742003582336e-01,7.832537787310078770e-04
1.086370588298020412e-01,-3.457396368239875617e-01,-8.483588441739704500e-01,6.572519067571656048e-01,-1.754023660251189110e-01,-7.204231968153065324e-01,-5.225746003425095487e-02,3.213324940959845222e-01,1.972610433071241842e-01,9.424556301568487449e-02
-6.109484992491549527e-01,-2.128683845703465138e-01,-3.958005666021849889e-01,-7.343077280684690011e-01,-1.798332886577295731e-01,-4.975952795910716653e-02,-3.927936835236851554e-01,2.616673898514219609e-01,1.138670638314615985e-01,1.126137556684332075e-01
5.305047613588815825e-01,-2.750404351289130189e-01,2.177268299094357873e-01,-4.359658713894506987e-02,-5.565481243791491339e-01,-3.710739928389646392e-01,-3.662376810706571839e-01,-4.624053658581803727e-01,-4.639883783684399798e-01,4.368637540930108698e-01
-6.675979330978652759e-03,6.025071274219145900e-01,2.789386680592470524e-02,-1.244503735652506271e-01,3.260711448930996292e-01,3.883145579528505809e-01,-5.127239115958970306e-03,-3.252545190361365024e-01,-2.346066165744561949e-01,-3.826480997750624224e-01
1.732900772317069737e-01,1.652667101761249591e-01,8.523894260156533731e-01,-2.750590979609668363e-05,1.687886434772493671e-01,4.835095512329617984e-01,3.134887705742828157e-01,-5.423909538885460790e-01,-2.232435650215877643e-01,-5.429764111910574675e-02
1.463179283997175228e-01,4.130953640320408349e-01,1.588594670271213094e-01,7.054383360302747263e-01,-1.410926598592415759e-01,-1.728092445168288305e-01,1.214346966439888431e-01,-1.068094528376005992e-01,1.055829386681775284e-01,-2.432633568084980880e-01
-6.553397920931309795e-01,9.633961461156032025e-01,6.689726947193510576e-01,-2.822819971619433543e-01,1.806795066090343682e-01,2.731544499262490433e-01,-2.262233294932904093e-02,2.593321234537435682e-01,-3.980074647847198915e-02,4.609574858318484791e-01
9.519080802695607524e-01,-5.089911432352720588e-01,1.428642052550863628e+00,2.774390747267606594e-01,-5.651105296930111210e-01,-5.084960285428117288e-01,3.830088624975009348e-01,3.577793314486394372e-01,1.579593114822234745e-01,1.494227859369046674e-01
6.099709813430916894e-01,7.139615115398320055e-01,-2.696687944372355150e-01,8.793032384603441942e-01,1.392952694895451815e-01,1.224145557638581794e+00,-1.907864776143472219e-01,2.042135701839477568e-01,-2.241259801380898753e-01,-3.825213571176704352e-01
-1.763258313672051159e-01,-1.862852582735137763e-01,1.035394172078732522e+00,1.359866882674861666e-01,1.114120705923183685e+00,7.949780714333797293e-01,1.235013215761982863e+00,-2.343891220073702208e-01,-3.240397158108743736e-01,-5.462533084423912277e-02
3.535076953506416375e-02,1.706643785798063195e-01,-2.654517444615450694e-03,7.078978676496071598e-01,3.703244119679255930e-01,-3.535644769963370848e-01,4.149764121853133370e-01,7.699561843474792555e-01,-7.123314439521313268e-01,2.959674440467328083e-01
6.077331460610847502e-01,-5.521706944867703637e-01,-2.386324031492089159e-01,1.514842385175411421e-01,5.701082609630055975e-01,1.155339576059678658e-01,2.007334368711720662e-01,2.845500071150852683e-01,5.318877953919786128e-01,-5.646740835198900132e-01
-4.256899645080368388e-02,3.572071370702929460e-01,5.653124923811359004e-02,-4.338006360934883454e-01,3.049211549981586944e-02,7.950401546614433990e-01,3.440311607514823233e-01,7.909741785435920880e-01,1.844707424370995441e-01,9.263213561459021639e-02
-4.929142669574837488e-03,1.833141030326955190e-01,3.584742569613697527e-01,-1.373694432337896898e-01,-7.102079966487748752e-01,4.224388845093183797e-01,1.228220662468393343e+00,-1.670606853052119256e-01,7.338747193092434173e-01,1.068818414302482173e-01
-3.489600848881247996e-01,-1.229926037069499212e-01,-2.223708015071110267e-01,2.932767898501224546e-01,3.597096897945453731e-02,-2.620358014437829119e-02,5.455537239293221097e-01,1.278232302194522774e+00,-8.464700944838060570e-03,7.473338754387562899e-01
7.233530923352603503e-01,-4.283775877110581609e-01,-2.170437675681156642e-01,-1.225675339628332083e-01,2.139922427177876341e-01,-3.344659148063061638e-01,-2.062456207454218260e-01,1.341920612446585448e-01,4.425170082899789192e-01,9.924145467309224145e-02
3.049012525008408803e-01,9.787047724554150951e-01,1.127362010268140313e-01,-1.369973602963964199e-01,2.411636647420420665e-01,8.505646092450604989e-01,-6.304473614907171730e-02,-3.159029534218928126e-02,3.688964337185756670e-01,3.837426477720528029e-01
-2.867611688870594921e-01,5.253340923216258673e-01,1.240303257844995732e-01,1.128240637333170898e-01,-3.658601420122929992e-01,-3.458529594993442480e-02,6.477115325922933042e-01,-3.816657989185837097e-01,2.310765049454500120e-01,6.587831975870758749e-02
-2.648691056089902407e-01,-5.177597794010726506e-01,6.680352907639957039e-01,5.473852823525074962e-01,3.372619528025794233e-01,1.185940119582140628e-01,-8.904353521425498186e-02,4.244174796533351501e-01,-9.802721258588005249e-01,2.022822086381173556e-01
2.940452849696913451e-01,-4.069902109687181246e-01,2.042899673902315305e-01,3.668389030922813432e-01,1.235658826380805486e-01,-7.456706649706594525e-02,1.459077043569592391e-01,-7.487881634405121889e-02,2.235272968326412757e-01,-1.152338076081153684e+00
8.320834152281175733e-02,-5.544026043937071435e-01,-3.237822443824675545e-01,-3.633955240907051354e-01,3.845809099711653412e-01,5.310189217552581109e-01,-2.421509064793127275e-01,1.951427504265597357e-02,-1.429291617548669735e-02,7.774458170466325146e-02
4.417273319398580811e-01,1.359225391657140625e-01,-4.507722117192294875e-01,-5.335589444374784218e-01,1.075048790336879390e-01,1.668622750901697649e-01,5.636723300565928962e-01,-1.556980289371247550e-01,-4.438715501325899565e-02,-5.163671789659304845e-02
5.206796520699351616e-01,2.598463304545766128e-01,1.328443845923428790e-01,-2.054980560748149720e-01,-5.372871836243849897e-01,8.865964819089349191e-01,-4.895186970681704719e-01,5.649261282873083712e-01,-3.037469251196521502e-02,-1.490311045736851525e-01
-6.513210463710581433e-01,6.665447082153224123e-01,2.765384531396577472e-01,3.209501765808202983e-02,-1.134112343506983867e-01,7.948862021064612149e-01,5.063208667689216291e-01,-4.655022807741974189e-01,6.151074865916413836e-01,-1.838568231397860187e-01
-4.335103504514767891e-01,-3.351627926589731965e-01,2.049162859801553771e-01,1.459395388571762819e-01,1.254354784694970970e-01,-4.815428891114211241e-01,5.754173113614029500e-01,2.711980597245349234e-01,-4.082865871568341354e-01,8.846104145855688827e-01
1.408919154690803532e+00,-6.875597661070833588e-01,4.832469643542502968e-03,1.450014318778382882e-01,2.149386902457138537e-01,-6.856848317313157803e-01,-1.422302452942558748e-01,3.117360412428402672e-01,4.465742959598318906e-01,-8.103706214717742995e-02
5.094387007622632746e-01,1.241075589159664316e+00,-1.670925637226494120e-01,-2.388271828943696051e-01,1.125520827148115688e-01,6.462470526521324476e-01,-1.484028463804567544e-01,-3.309406907596540437e-02,1.657369015667869983e-01,-8.067745962638844803e-02
-3.200721857455015584e-01,-6.296538886559888137e-02,9.292626067293678904e-01,-1.763940188674922860e-01,-2.582701209028684386e-01,-9.768910183353185506e-02,4.973687254942297242e-01,1.997647601522324623e-02,4.558562062060002029e-01,-2.199561494645932980e-01
-1.819564024140377656e-01,2.145702670328583639e-02,-2.916822591165822987e-01,8.109442940404569811e-01,-4.088575177784345427e-01,3.750859752282090787e-01,5.653843283314903545e-02,3.780163422060320855e-01,2.608194652985471040e-01,2.226919679529505702e-01
-7.690919391561753526e-01,-1.395307222824716253e-01,4.922614498410549100e-02,8.548120284726010154e-02,6.425312502852784657e-01,-3.845361914015321680e-01,-1.393145857246730901e-01,-6.916449295876432590e-02,2.780654412000205244e-02,-9.060412064576819913e-02
1.935641164584939733e-01,-2.058730995636157690e-01,2.961542875524221241e-01,1.125720185084325281e-01,1.625729017991200120e-01,6.157911894619116921e-02,-3.888455883238797761e-01,2.278505708958414033e-01,-4.181028235219387545e-02,1.640351837273378854e-01
1.139096203094275284e-02,-1.166544178980544466e-01,-1.419775628661847922e-01,-2.380421239700944436e-01,2.565836740793501214e-01,2.252045061641391732e-01,1.155378310770868305e-01,-7.458568521605626334e-01,5.905071939798187675e-01,1.045543673189885947e-01
7.595048868124788799e-02,-9.265350954102451880e-03,2.386288049081126128e-01,-1.312430934077299938e-01,5.762334122354138000e-01,-3.867998426863319961e-02,-2.160698038386605624e-01,1.857966484615580088e-02,-5.530970535522315989e-01,1.407661047154936118e-01
-3.428529243193082499e-01,7.886185991068050960e-03,-8.120222992482183100e-02,5.674613379851419781e-01,-1.096994908896043730e-01,2.697577045777985738e-01,-8.594681001980725155e-02,3.175177216454886930e-01,-1.974796779936855429e-01,-2.693521437627748316e-01
-1.282729086746847713e-01,-2.680810213754976079e-01,6.832380880591239214e-02,1.414271807651977797e-01,1.216704883586348096e-01,-3.050266726570795006e-01,5.081081573524157680e-01,3.539582187353971232e-01,-1.759740771449575247e-01,1.549421500301869370e-01
2.692369188762730459e-02,-3.440869994866659065e-02,-4.372771805182239513e-01,6.775748767655954685e-01,-2.498002756994671947e-01,-9.157662156653448293e-02,-3.898572300391394130e-01,5.436556831134875534e-01,3.515373897092459732e-01,-7.278542503836975264e-02
-9.302099808190161800e-03,-3.074689826316100993e-01,4.359262751425509452e-01,1.121716150339366336e-01,5.834866107330696217e-01,8.577164014521286572e-02,-9.174675457841485748e-02,-5.730087164841268788e-01,5.639703700284477428e-01,3.556730483899846473e-01
5.924676205578691679e-01,-1.577316034888005536e-01,-2.222895349245884167e-01,3.033601182560574649e-02,-6.837798723393639921e-02,-5.829955559705377044e-02,3.373076758123206842e-01,-3.694691864547894888e-01,-5.249502214444216053e-01,7.111555227510992783e-01
-3.028028844302587119e-01,6.397800974384107997e-01,1.096659376487263832e-01,-2.540127551409290252e-01,3.044209320303573052e-01,6.158191573119298212e-01,-3.333300071942572607e-01,5.557506440606716502e-01,-5.869222985259989755e-01,-2.638371381354162604e-01
-4.612960010246873743e-01,-2.487766387691933978e-01,4.856895877909883086e-01,3.534621395195719495e-01,-1.078090099965747783e-02,-1.717009915711282253e-01,3.740088893655773572e-01,-2.658513721414954012e-01,5.890127586319615638e-01,2.327047326373010705e-03
-2.379695903155286951e-01,-4.906666645390576065e-01,-9.483947063842475267e-02,1.050952735330542565e-01,-2.305507964942864751e-01,-4.524978640639116811e-01,-1.527627176046525981e-01,7.137836875038325868e-01,-1.578916178882319721e-01,6.813087253381258090e-01
2.995587151051191666e-01,-4.040738151329446026e-01,-6.436579997881081150e-02,-3.048680677067772127e-01,4.529479971739018285e-01,-1.598032090049818499e-01,-3.603361631287200217e-01,2.456696308998502498e-01,3.541173858361106319e-01,2.979989499310155276e-02
3.060299188397479497e-01,-5.390726567484502296e-02,-6.381994458301055717e-01,-1.171101087599436957e-01,-1.661260857393057622e-01,7.041763054874614070e-02,-1.732629030686559934e-01,-5.312257612476219970e-01,9.674439145752082581e-02,2.580605631577542192e-01
3.924453785869224526e-02,-4.969777525415197683e-01,-1.011940692304444389e-01,-5.766392609631766364e-01,6.145779992914962575e-03,-1.136258758584654804e-01,-1.351998355834328480e-01,4.696351901174372623e-02,-2.165067004814361651e-01,-4.016381612557341496e-01
-4.268101845686061990e-01,2.434297019472017598e-01,-1.148890672890806597e-02,6.531661420081645852e-01,-5.770250576063914449e-01,3.263563064171359773e-01,-2.348448809679554161e-01,2.373185501491005267e-01,1.424162562058864934e-01,1.064273201909016753e-01
-3.085620765133166854e-01,-7.347507698930023645e-01,4.888583962603353372e-01,-3.033246662390123305e-01,3.733225220019606994e-01,-8.993819489837249215e-01,5.401087481370914212e-02,1.701250505226061804e-01,-8.435915299904522824e-02,-1.615536381358811946e-02
-1.579916077078455106e-01,-2.938975467863650382e-01,-4.839844866546821334e-01,1.691938680501531567e-01,-3.651015997240912303e-01,-6.408043350563948914e-01,-4.511216469384612404e-01,4.832087525759728303e-02,-3.413723505700687333e-02,-3.284974419177063426e-02
9.932766104581297606e-03,-4.375366658868533598e-01,1.464311829494063244e-01,-7.489978440569158291e-01,-2.252364831262908540e-01,-4.415391197375401200e-02,-3.237618764740437527e-01,-1.077932843474494806e+00,-3.286588524425615443e-01,4.203278672828950624e-01
2.122706596850955363e-02,1.498754936202705002e-01,-2.169562474388364581e-02,-2.212635191538487311e-01,-4.152084941016405684e-01,-1.368796372924165894e-01,5.853082860966980772e-02,-6.318859432652472741e-01,-2.199494057343678310e-01,1.402574532946635200e-01
-3.076925584902945321e-01,-2.552544591969986287e-01,1.765926625511941017e-01,-1.958033960473415935e-01,-1.467721673505097135e-01,-3.012590909472184775e-02,2.459517790816058425e-02,3.912931593836486283e-02,-7.033721225069471394e-01,1.427747032640520886e-01
-5.405892445266594765e-02,-5.526304109092045058e-01,3.481103544852140463e-02,5.096080277259874558e-01,1.043429564278138821e-01,-4.998881273631253230e-02,-7.364504084331557898e-01,1.334534772204706565e-01,5.048542375157590856e-01,-7.802491027564879555e-01
-7.233312087098997534e-02,1.327902447350822190e-01,-3.030875246799825118e-01,4.202762287827057075e-01,7.518057768304930999e-01,4.137145787285756438e-02,-6.049910071834285058e-02,8.938472620334969587e-02,4.721674471659979833e-02,8.456078057388016767e-02
4.096771603750866686e-01,3.054117216123858336e-01,1.206752941006705715e-01,-2.375806038454982561e-01,3.496628751831610260e-01,1.500666735773727167e-01,-2.023979820357875159e-01,3.279639483088949703e-01,-2.804151248051024448e-01,-1.064962622126605918e-01
2.822704073375890688e-01,6.335797008925403428e-01,2.522536887851313803e-01,8.888370882738126921e-01,-3.853190304519041320e-01,8.559841223284845313e-01,2.762137437332098377e-01,-3.635749365178981840e-01,-3.421837490988668407e-01,-1.425700828673702736e-01
-6.703281187774772221e-01,-1.987120584709085869e-01,5.334942672508993233e-01,1.480926871364957598e-01,8.731157730336447376e-01,-2.843568799717243190e-01,7.096139923889677181e-01,8.593337557187000764e-01,-3.015898689399751920e-01,-7.623251957078180929e-01
8.056879477811723644e-02,-2.837849166785218480e-01,2.677781032759158908e-01,1.900786606905008891e-01,3.411332959736411707e-01,-4.530806558277265528e-01,1.379327578071912475e-01,3.846677011796309498e-01,6.411663196252903596e-02,-3.083543025653081582e-01
2.067063278323537923e-01,-1.766485602748860684e-01,-5.257708599751470535e-01,-2.286723891769468220e-02,9.567169420088555976e-02,-1.206522495180801513e-01,-4.746949128933375395e-01,-1.586749543988211220e-01,3.659347353817372639e-01,1.406261509926425846e-01
2.915643374362514861e-01,8.362290765523388014e-01,-6.128649968201271836e-01,-3.729974549844761733e-01,-2.960037974820935447e-01,3.195908304026248703e-01,-3.181762298633482311e-02,5.368499685793387544e-02,2.412106723237260053e-01,4.809470486008185497e-01
4.299189569254028287e-01,1.312523352140718969e-01,2.078590184419029097e-01,3.177500168677155346e-02,-5.225142989937554550e-01,7.247995139081387928e-01,2.871663859400117591e-01,-2.088221172300036288e-01,-2.865731146313443833e-05,1.014629360621064902e-01
-3.808211786567681223e-01,3.726077995403874743e-01,9.986962328024756586e-02,5.347999003631711545e-01,8.255029067794382447e-02,4.725097496181052126e-03,3.570856869067904338e-01,-7.365319896763783403e-02,1.768725849743311984e-01,1.867088543869707407e-01
-1.555953158121121671e-01,-4.282293891587785062e-01,7.784943293165594302e-02,-1.458819410597417821e-01,9.592690285445972798e-01,-4.521560210951516279e-01,-2.095467324268609766e-01,-1.019257137022547277e-01,-5.127227344235578688e-01,1.984186361604715343e-01
-1.860676720103168202e-01,1.644007205543161765e-02,-6.647834167248171111e-01,7.830631498777098631e-01,-1.035745259979136551e-01,-2.134644897914300121e-01,-3.637107115954008596e-01,-5.633183046225214152e-01,8.113199330544054733e-02,-5.448938132335027218e-01
-3.172604670652955372e-01,1.072910431139029730e-01,2.599104213474874303e-01,-3.570786651687555269e-01,8.367803451437625384e-01,-2.119873068574836816e-01,5.930943584649467359e-02,-4.939654841751313086e-01,-9.304254176186155245e-01,-2.175911229388404755e-01
3.553485194380384127e-01,2.642079053269413835e-01,2.743855532434814615e-01,1.684363484349478968e-01,-6.120056423173058091e-01,-2.237178674132221379e-01,3.117528981184141124e-01,-2.868625918703661681e-01,-7.791061947103912200e-01,-2.482083462828043041e-01
-5.613540955118732079e-01,4.336149417758658475e-02,1.730912551080135697e-01,3.935673888463328551e-02,-2.016453574900287649e-01,2.112666446953292421e-01,-7.577104399385790889e-02,2.884462813242547052e-02,-2.000545864022338083e-01,1.592805005228092874e-01
-4.181265150273383857e-01,-2.136195050293985542e-01,-2.176361892194025871e-01,1.886049911990293482e-01,-1.391179178656244964e-01,-3.729973633136367539e-01,2.669717635458337956e-02,-3.705315832590262981e-01,3.787724157226167176e-01,3.918988598931884004e-01
-2.076239831537965153e-01,-4.029580546025496313e-01,-6.678202782943444549e-02,-5.133591420343277534e-01,2.188541954019869451e-02,-1.046735512669527690e-02,-1.127239438171724339e-01,-1.690179138713226170e-01,-1.920751072843138729e-01,2.248930318108290360e-01
-1.036502672479705511e-04,-1.327282906433811804e-01,2.477222843183538026e-01,-2.970232242090555252e-01,-2.702550951067170248e-01,3.448618055035301833e-02,1.450257593348413809e-01,8.107380565889100998e-02,-2.944121555268829349e-01,-1.361761952358707950e-01
-1.786320031763764249e-01,1.403499105878250608e-01,1.613788695863848655e-01,4.704725297481696655e-01,4.922947563320279052e-02,-1.768850244379683856e-01,-3.880733889512344992e-01,1.030505524776030579e-02,-2.206426251822179996e-01,-2.675196972007026774e-01
1.639412130040744375e-01,3.344558874021055228e-01,5.387735434240444043e-02,2.057200488928032089e-01,7.833129291594888022e-01,1.340023634775202310e-01,1.673023097208587995e-01,-6.016523700430186361e-01,-2.794839227563729045e-01,-8.609266770119402556e-01
-1.167347749574086241e-01,1.539400331454031656e-01,3.877863274192610565e-01,5.860096502659041251e-01,-3.581195160779804265e-02,4.241038559201903424e-01,1.129711007979266879e-01,2.419772570911968290e-01,-5.296616740329097572e-01,-6.329559120061108990e-01
