dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
-8.869823050388750962e-01,7.248185681216178233e-01,6.793975952508218841e-02,3.434475852462820500e-01,7.021192592410823163e-01,-7.279627037545934876e-01,-1.391759910324625871e+00,1.641775884083140902e+00
-1.583099399330795999e-03,4.811458988320000407e-01,-1.595221455822438683e+00,1.388562160919398103e+00,1.136146679869231901e+00,-1.243073337976573933e+00,1.577757279757299388e-02,2.145344068952832195e-01
1.351079838299132030e+00,-1.301368227527963439e+00,-2.727204456101702812e-01,2.115408791603107241e-01,-1.749069380721151257e+00,1.660979925981578509e+00,-5.100220073901139406e-01,3.245670938803772443e-01
1.923130110721197106e+00,-2.037896868523056515e+00,2.535493754157013002e-02,-1.414800632009657888e-01,5.253744512506635100e-01,-7.509666678405227946e-01,-1.742521240620223677e-01,4.700807770834228849e-01
-6.205168658922948222e-01,4.823502454000203610e-01,1.034129802862383540e+00,-9.991030852982354382e-01,1.214767107441450111e+00,-1.236873840726025131e+00,8.158336857282654231e-01,-1.012581745054061289e+00
-1.103806081423450935e+00,5.965918000380785458e-01,-1.316577579101236406e+00,1.314043163331028108e+00,-1.296778602834308902e+00,1.160416571536975860e+00,-3.818256726007229762e-01,6.087516406308918215e-01
-1.471179068555349967e-01,1.391988500829893227e-01,3.497648060383628521e-01,-2.517031955446184521e-01,-1.567203214056122507e+00,1.576528502441919111e+00,-8.930725217689555739e-01,1.244053425671738156e+00
3.103168592179246787e-01,-2.171867778596950349e-01,-1.308884465556002519e-01,2.980129459325598917e-01,-3.117749980530938880e-01,3.072260958588021174e-01,1.902988230770504385e+00,-2.066770265713676835e+00
-1.465337859047334268e+00,1.729467956975280885e+00,9.787637275960866523e-01,-1.547075597265674896e+00,3.035557469228232219e-01,-1.748154769282826149e-01,-7.674310603911850270e-01,5.387845438454973435e-01
-8.888916903540254877e-01,6.407769056674000874e-01,-1.296750356106097790e+00,1.213657140750213026e+00,-1.075015721486250131e+00,1.088004823881321359e+00,-3.642176103833620338e-01,3.286565442275949933e-01
-9.229574430556899411e-01,9.628478227897141473e-01,-9.780660573810200376e-01,1.186856539505105834e+00,-1.898458977494755784e-01,3.105696380086914177e-01,1.526093165753523717e+00,-1.287637492171831211e+00
7.239888097322244587e-01,-9.992479005587654450e-01,-1.376921502701489719e-01,8.761810975609241048e-02,-1.477361838605872890e+00,2.046925902694693988e+00,-2.242887049856383541e-01,3.825806929290486713e-01
5.332867935857840136e-01,-3.303216986878748651e-01,-1.613259812459803211e+00,1.895689413952774904e+00,7.508747286336727722e-01,-7.666599444460837631e-01,-2.445847307083795150e-02,3.806647681876156875e-01
2.110074922198677538e-01,-3.622745047605852031e-01,1.990470137923164851e+00,-1.982153239466379224e+00,2.995171243726930665e-01,-1.778575584469008555e-02,3.243110501882505159e-01,-1.736436523026246848e-01
-7.996803467796472775e-01,5.804331290801129084e-01,1.589696660657423211e+00,-1.113655033959484175e+00,-1.350698867231960199e+00,1.277152739263055947e+00,5.328730130295882689e-02,-2.770608661535978734e-01
-1.326071907666654504e+00,1.486615858512714494e+00,9.993034800474451806e-01,-8.922366196928507298e-01,7.674018599829374176e-01,-7.012409887875641346e-01,-7.838864432151684269e-01,8.227512688791545070e-01
1.949042270182402170e+00,-2.038421550871413856e+00,6.668205506568997132e-02,-6.157792829840038618e-01,6.591081465600847622e-01,-7.484672745907952063e-01,2.883645588539320292e-01,-1.834422569516085677e-01
-1.052965888573571679e-01,5.695376009054914368e-01,1.084473372028847526e+00,-1.261083035174743738e+00,-6.999932810528982641e-01,6.778419595522443553e-01,-1.247253921240118801e+00,1.600260531817474741e+00
1.563767297022063296e+00,-1.791148101505941392e+00,-3.243247350116305050e-01,8.105195895454017641e-02,1.115265826577690689e+00,-1.180403741182669997e+00,-1.932637803046092506e-01,2.325584114707630046e-01
8.834755526258419867e-01,-6.143585044770908388e-01,-1.342131975257945919e+00,1.772054204187781812e+00,4.575222420583897054e-01,-8.862625512889672486e-01,3.658022932733364097e-01,-5.335477325193594966e-01
-1.288987974744014053e+00,1.207466155678644126e+00,1.074619436177305820e+00,-9.135995140164323569e-01,1.131225017029211743e+00,-1.043157754383120084e+00,2.455667412586378107e-01,-1.692461970539847205e-01
1.049702738129438595e+00,-9.305792871753172379e-01,-6.258000426620490275e-01,9.059568612590298553e-01,-8.732247312739445100e-01,8.327930476720003528e-01,-1.417476257518982319e+00,1.252275103578185167e+00
4.686789323076416824e-01,-4.673329379713784260e-01,2.758151012150602543e-01,-2.209534627536144380e-01,-1.749063336838309057e+00,1.760290953644674250e+00,9.402981423182354970e-01,-5.000444141606003035e-01
8.688736731596392593e-01,-6.713424931132822016e-01,1.381795564667752663e+00,-1.453831582542091105e+00,-2.749011497424025396e-01,1.260727514313644826e-01,1.325996338201419045e+00,-1.130442890571384362e+00
-1.399704989072928507e+00,1.516531208308025791e+00,1.074938125578952075e+00,-1.039053577698428654e+00,1.126020384549882847e+00,-1.094523325374371359e+00,-3.897423720160533289e-01,2.641971356203994259e-01
8.589012299610395695e-01,-8.056162498885319767e-01,-1.910325426049323649e+00,1.812097203192893469e+00,1.672210617392952403e-01,-2.518397683789114216e-01,4.522019719543666216e-01,-2.874229671188027746e-01
1.219796453222667665e-01,-1.601448444921393377e-01,1.028619639436366473e+00,-9.606255407681549841e-01,8.145123897183491612e-01,-9.604787449828080526e-01,-1.298073480934910817e+00,1.431942201930320735e+00
8.352680705718253940e-01,-5.746115376413182263e-01,-1.057196374510058545e+00,8.555583096852205083e-01,1.598234933882979769e+00,-1.386909683263787496e+00,6.126250186789561347e-01,-4.466782615814138824e-01
4.828969704395352225e-01,-7.714447136637886393e-01,9.717791010786501760e-01,-1.262720186019171242e+00,8.703816358280873633e-01,-7.548325093612808789e-01,-9.952186069793860224e-01,1.148227187370305602e+00
-1.640643373904388858e+00,1.781656686956893498e+00,1.465234250628593693e-01,-1.931355081479658453e-01,6.015412255130866415e-01,-6.543817789034361843e-01,1.263457565948281069e-01,-3.630399055358322080e-01
-1.397838293405681276e-01,-8.299159270545582168e-02,1.486457637131196163e+00,-1.181237819447053639e+00,-7.864618897771686878e-01,1.177415051946260727e+00,4.168797399379484681e-01,-8.175939159914444865e-01
-2.783323211751899118e-01,4.444946479556463603e-01,9.626451489901934888e-01,-1.249324130895097529e+00,3.043865133017583102e-01,-7.058167648219128287e-02,-1.074541714340073062e+00,1.156535616823596735e+00
-9.885881679934740429e-01,7.225257900401282907e-01,1.534019249461796353e+00,-1.732113755564808955e+00,3.542539007123627903e-01,-6.175682600957116408e-01,9.540393314389117307e-01,-8.263483686800786598e-01
-2.371651987696599129e-01,3.024850557188058509e-01,-6.146253341901205536e-01,1.753074584229028787e-01,-1.845685415035735799e+00,2.090337801170898402e+00,7.884124596813537611e-01,-8.285720420059944358e-01
-1.876663477991208084e-01,-1.701232864461168365e-02,1.250247153925002630e+00,-9.086730472246815626e-01,1.494194975111043933e+00,-1.446983323288081769e+00,6.205664405290255148e-02,-1.958510395340341548e-01
5.321502005222281673e-01,-8.882097792075495102e-01,1.285358270877006381e+00,-1.624952506917362482e+00,-6.020437065149766287e-01,3.621751073137103316e-01,1.173224005201394915e+00,-1.405772373100947936e+00
-1.685400230424087598e+00,1.763542034163468664e+00,6.508529595559382486e-01,-5.069401022588755357e-01,-6.361086934243900259e-01,2.319620892989418259e-01,-3.845484801348187168e-03,-1.176682528800475219e-01
-1.358862347270858750e+00,1.310029857096002504e+00,-1.068876250852097254e+00,1.232146556183689290e+00,-8.764767361468421836e-01,8.006954212609364019e-01,-1.834595158934498316e-01,1.192991404398004718e-01
-8.881296285969210169e-01,6.337071538076328725e-01,-9.476783493769312949e-01,1.162393389443953096e+00,1.444411412551771301e+00,-1.608575355215756453e+00,6.589795169014679432e-01,-6.122776589140563885e-01
-1.621800228279571598e+00,1.577387134349791387e+00,-7.330554373891053910e-01,9.095544527974848137e-01,1.931520503296284968e-02,-3.131993007547609342e-02,4.101611760379998417e-01,-8.060914488705333003e-01
-3.924768641293371330e-01,5.138608100640738030e-01,-4.790728443305765083e-01,1.572112135956237333e-01,4.743405071197350220e-01,-5.973668016404470871e-01,1.792814195560083812e+00,-1.676560836396933096e+00
1.037054096782853208e+00,-1.165539756612487876e+00,-1.064897722065038660e-01,-1.837571503873525192e-01,-1.514571890458201286e+00,1.558993551624380247e+00,9.944952998844308611e-01,-9.486101862272644514e-01
-1.406402426414354423e+00,1.319459816309377365e+00,1.184382036548729866e+00,-1.300049711979850642e+00,-2.483627215244134101e-01,5.079411608535390199e-01,-1.109199843840827704e+00,1.248684433908857194e+00
1.781382549427195761e+00,-1.940770704637724497e+00,-3.156687036654016731e-01,4.346744172511317617e-01,-6.655812703610040071e-01,1.146527277387383803e+00,2.775475387358771195e-01,2.508752562929260702e-02
1.796297565308900390e+00,-1.414100257318133158e+00,3.585869713906353340e-01,-2.753077659110605424e-01,3.160713633716128595e-02,-1.052715690454733566e-01,-1.267407391082565837e+00,1.251772100429726864e+00
1.776871387271790059e+00,-1.491938355421065676e+00,-1.159890855302958101e+00,1.063745322700421880e+00,1.618311316524415899e-01,-4.665370738386349914e-02,-4.478996579513100373e-01,4.383529148469080261e-01
-3.060514542028925367e-01,-1.992038799310835162e-01,-7.249830313351453281e-02,-1.426923379537747005e-01,-1.959777704734408710e+00,1.904975656673789208e+00,8.921467506454132390e-02,3.826663466351159504e-01
-8.646302125187497190e-01,9.776475020553009321e-01,-1.420601257340430079e+00,1.372111049627192214e+00,-2.895032644316536952e-01,4.242237217685623785e-01,9.123224438460565411e-01,-9.498943879843854132e-01
-5.586197980175796468e-02,-8.156582717759314205e-02,-5.884636535754150799e-01,7.307967082589845731e-01,9.366446805923703822e-01,-7.430093147393308506e-01,1.628962408741119194e+00,-1.472801947116414434e+00
-1.272855923363491515e+00,9.543838056238246326e-01,-1.119383981324005850e+00,1.133520348462002003e+00,1.401774966062705685e+00,-1.251456218518402164e+00,-4.366033676031477739e-01,5.654866519111104717e-01
1.262528285743351741e+00,-1.148194689385573897e+00,-1.150016438953516351e+00,1.319311541666949861e+00,3.841064947613989644e-01,-6.808393015671925230e-01,9.001999874151415115e-01,-1.059374072491844565e+00
-1.536064977558084133e+00,1.277407092850124215e+00,1.014238040482182690e+00,-1.312354640468005318e+00,-7.987485517092933751e-01,8.215623634720000679e-01,1.848865660459688698e-01,-2.235450740260217211e-03
-5.341988663731790377e-01,7.803045746461672039e-01,5.267580206851487645e-01,-7.459285543057131429e-01,1.089117929515054595e+00,-8.048390462785228738e-01,-1.358722719626815456e+00,1.312048043613713189e+00
1.659620090627813571e+00,-2.065403519002583899e+00,-3.253992387346861248e-01,4.443393758785773029e-01,7.614712059348067719e-01,-8.529802559849570809e-01,1.288256257250129044e+00,-9.688532749999245741e-01
-6.224609139882656406e-01,5.007411047905043766e-01,-1.607607634822297987e-02,-2.287457545565274586e-02,8.304156131215556513e-01,-1.102127510315991321e+00,-1.736982369221562683e+00,1.653709750770003817e+00
-5.391613732442675222e-02,-1.195317288021813390e-01,1.406874699306275289e+00,-1.588125646208665920e+00,-2.720148329902578599e-01,3.880495311713273443e-01,1.079870687529130180e+00,-1.428183914108395181e+00
9.539344066891366491e-01,-1.400934052180132339e+00,1.148970545829938628e+00,-1.309249496622159059e+00,9.458116251323889223e-01,-9.475758332978867493e-01,-2.078268049513170568e-01,8.997671725873861159e-02
3.432858268196418705e-01,-2.974898599221665885e-01,1.308997478393555181e+00,-1.313704414834901968e+00,-1.096901450096288144e+00,9.219324468211036461e-01,9.952249134943342845e-01,-1.016158318329573929e+00
-8.789970074107347764e-02,3.363078442537848489e-01,1.345390531232756315e+00,-1.302836178842640358e+00,1.186146900682354843e+00,-1.579580493049858925e+00,4.579100757536577193e-01,-6.037488581537935328e-01
1.441257372264734382e+00,-1.522581135128953989e+00,-6.340803104074791419e-01,6.163921810225382325e-01,1.367354834787147366e+00,-9.420790421631283218e-01,7.038564201517008012e-01,-8.679179726352074242e-01
1.421096958364324037e+00,-8.647632093946427956e-01,1.778283280373693653e+00,-1.961533003982794954e+00,-1.934085691396091322e-01,1.473272211675717147e-01,-6.377385173612871716e-01,6.292122517513671909e-01
-1.647927523216331791e-01,1.328598479894187341e-02,6.734739012959021220e-01,-3.793890611863748319e-01,-1.103929931691300048e+00,1.418293039323576199e+00,1.475844928444730808e+00,-1.227803672706143434e+00
3.277497442026698904e-01,-2.470328867455990340e-01,-2.969116707545996214e-01,1.816369024362689821e-01,1.525263604617649538e+00,-1.600455534836470406e+00,-9.449963282744858750e-01,1.167999860005954682e+00
1.520781996035209582e+00,-1.652941754831523280e+00,7.225052035556672747e-01,-7.162421598800158273e-01,-5.361202238471706183e-01,6.282070657253667756e-01,8.014139158092801196e-01,-1.009902191358831747e+00
-2.003246182013031174e+00,2.250672642968611026e+00,6.034368746085482238e-01,-1.279290687759314926e-01,5.159714717829250175e-01,-1.064863464196316167e-01,-6.271123310782468485e-02,-1.687416070971404503e-01
-7.636074954223168176e-02,-7.274712763369998308e-03,-9.209792876220320723e-01,8.849423072699373893e-01,-1.237408568208633097e+00,1.233565561280260292e+00,-1.354591424050376247e+00,1.157080636823231146e+00
-4.941766754253190674e-01,3.008732822539981755e-01,-1.545603380097549939e+00,1.498705615775619338e+00,-6.658594436249647419e-01,7.611187493053328534e-01,6.818624767811670706e-01,-1.084216502034210050e+00
-4.796642038150542020e-01,4.046313787510776860e-01,-1.574451501909284623e+00,1.464979540222063337e+00,1.090114284965364444e+00,-8.518664859611873030e-01,-7.624865847656874251e-01,6.545920772868267790e-01
-1.184694981253046064e+00,1.059826347257341261e+00,-1.282584114524492502e+00,1.021404410720258671e+00,1.441828505399088023e+00,-1.328437555289424754e+00,-7.315929407572316356e-02,-1.366023994247308193e-01
-6.531709946242454379e-01,3.538731266874997616e-01,1.762163390336313862e+00,-1.612951041255386464e+00,-8.092468178349608576e-02,-6.821688769928738183e-02,5.923574217437205247e-01,-5.815420796121696378e-01
-1.108855049592506470e+00,1.185414825579302889e+00,1.660242530125605187e-01,-2.937859202328128028e-01,-1.406687138765259526e+00,1.551963280019616809e+00,5.504445451969397496e-02,-2.689497352966445098e-01
-1.816031737262510770e+00,1.787856720216824291e+00,3.631946014713435811e-01,-2.592696911679786553e-01,1.108222431902280203e+00,-1.237606721257487719e+00,3.454287560576493332e-01,-3.522057579395260762e-01
-8.761984671209001319e-02,2.387491686856912376e-01,1.095865756795898760e-01,-1.645576939955374282e-02,-2.530624784476644407e-01,3.582379873351988486e-01,-1.882790553904354569e+00,1.924693490403517337e+00
1.317495850639225585e+00,-1.355884788853333633e+00,5.072558197023053772e-01,-9.229184483420395102e-01,-1.532984543074673578e+00,1.328375461103748156e+00,-6.348147088584679687e-02,-5.350374618223122797e-02
1.375986409355811624e+00,-1.203865483104440637e+00,-1.428690357560842061e+00,1.169182236233731187e+00,1.028596277378926033e-01,1.755324831734360672e-02,7.111577766177669124e-01,-4.673105152922991112e-01
-5.319269637059099720e-01,9.704155076565916804e-01,6.396447482276679253e-01,-4.434941754123068458e-01,-9.841626354628207896e-01,8.746104849848252982e-01,1.208008850123214684e+00,-1.452432100804408543e+00
-4.674901864135122542e-01,3.019970078593778862e-01,-8.751839360411565183e-01,7.051233742762834655e-01,3.570564626025365396e-01,-5.097354535466528391e-01,-2.026085398109720437e+00,1.826815376369294475e+00
-1.299837767076455486e-01,4.174414702022776202e-01,-3.275246047815297268e-01,3.108389741822551455e-01,1.823433944410843832e+00,-1.908348406225716998e+00,2.853784134318473331e-01,-7.649220951664290613e-01
1.020692981634639729e+00,-8.995609221262512722e-01,-7.310318875882155787e-01,7.816563357643782073e-01,-9.897587875454464390e-01,8.764095104884688237e-01,-1.272426102471352349e+00,1.006078739242408648e+00
7.277349118756358815e-01,-7.599685107812885754e-01,-9.046973117492672634e-01,8.701152979513955277e-01,-1.432943459465064517e+00,1.077341684236625019e+00,8.235600731473262659e-01,-1.062685770884650216e+00
1.256347133151631379e+00,-1.620649537886666103e+00,-7.372091949118199095e-01,9.721641004418587473e-01,-7.561663308655435234e-01,6.220218384512418153e-01,-2.932811221502121257e-01,4.024100124143806800e-01
-1.282902298877085290e+00,1.002006784011346019e+00,-1.579204361173773385e+00,1.490639296026630145e+00,2.063879212593501544e-01,-2.892908290085674516e-01,1.718850099724378300e-01,-9.340645846037930189e-02
-7.139082633018395407e-01,5.817703443606410119e-01,4.352311458917407783e-01,-4.869928908508693866e-01,1.714255464330659784e+00,-1.429223867996959552e+00,-7.049449218862011701e-01,7.794902838781311294e-01
-3.369814277597682484e-01,4.657268076856163619e-01,-1.548563528264689904e+00,1.447621018944997173e+00,5.579085359310199665e-01,-5.398158729293610625e-01,-1.169170941475668135e+00,8.309072704374909080e-01
-1.101926796257473445e-02,3.117741217370494436e-02,7.943457077792944743e-01,-7.364475114816158019e-01,9.193657580389522632e-01,-1.048909161760244846e+00,-1.624876944410736934e+00,1.615705954775247255e+00
-6.913727104618215824e-01,7.998105659406353762e-01,4.310325846500941138e-02,2.815224825050205992e-01,-1.491141293721367278e+00,1.599047309001484285e+00,-7.771745136917742602e-01,8.800827663557289071e-01
5.570476706094099617e-01,-5.972450570714908924e-01,1.036931192375877941e+00,-9.379465760584352330e-01,-1.689624578734396865e+00,1.185224478153118488e+00,-9.768986551190997902e-01,1.022923155089334069e+00
-9.178492631100269028e-01,8.440130199182066528e-01,1.527735816264332636e+00,-1.574944655448118791e+00,-7.184258765467099739e-01,6.441802285677138418e-01,-2.484086022194464949e-01,-2.659665195439165353e-01
1.136141392170642028e+00,-1.298336928462612727e+00,6.116052811182689508e-01,-5.779921073833546030e-01,8.337581617114010468e-01,-6.635155238118811694e-01,1.317908572686061097e+00,-1.318752808887898365e+00
-2.026318181321378198e+00,2.217811029906330500e+00,1.534209238965442701e-01,-1.565911425403274104e-01,1.065748822185828282e-01,-1.590382172482441570e-01,-8.899916788003681134e-01,6.661939469292168514e-01
1.180296248420945382e+00,-9.267479484268030809e-01,8.466467878850243434e-01,-8.660209071976551209e-01,-4.085404007985680153e-01,5.969090331913982084e-01,-1.331115077683273196e+00,1.137309984001747099e+00
-1.746332624880811979e+00,1.576033024069731558e+00,8.784376486206462165e-01,-9.880739106784730552e-01,-2.416080317265570931e-01,4.776381699440406803e-01,1.261602827105768043e-01,-4.702546409324512844e-01
1.654618427625403898e-02,-1.080974627082705863e-01,1.450449262549865059e+00,-1.408893187825659199e+00,-1.544779276038476645e+00,1.548433152375328081e+00,-2.622273153064661466e-01,1.970252615439148369e-01
-8.714493628701694972e-01,7.932851211225337984e-01,-4.419096881566362267e-01,4.022729129555525640e-01,-1.051441063984287272e+00,1.199609230787491265e+00,-8.053236411710623655e-01,1.078269162876009712e+00
7.844796974555033608e-02,-3.427089658500864222e-01,1.061619053996553930e-01,-4.653014797865359653e-02,-2.126900678372050102e+00,2.060601156243984988e+00,-4.451435227877998946e-01,2.652338896705409566e-01
-1.176364058911451682e+00,1.297495098205368347e+00,6.632628624887884072e-01,-7.566334754301555776e-01,8.769631740558835320e-01,-1.012922292098973776e+00,1.228835930001057175e+00,-9.935667570129912418e-01
-6.232859711790806889e-01,3.593671093215443091e-01,-1.360458431947659808e+00,1.265422653317913593e+00,-3.360187975328857157e-01,3.903446807179784539e-01,-1.185760155362235002e+00,1.336121298259848045e+00
1.670823197856115966e-02,-1.019054127342190891e-01,-9.273921194689797032e-01,7.356616017144731456e-01,-1.820674269504394926e+00,1.880659610834424678e+00,5.534425295424273417e-01,-1.594829031547361220e-01
7.847790966705049387e-01,-6.135758791149136249e-01,4.795499872741365022e-01,-5.567545268641586054e-01,-1.148633760602143505e+00,8.692655897710970248e-01,1.090261852350194793e+00,-1.134225752748702076e+00
-1.753969477794679044e+00,1.670336709341653014e+00,-6.815219458824111065e-01,9.021598036557075817e-01,2.538037370426330930e-01,-1.378307133416723784e-01,1.817609949661118385e-01,-2.566878351673932412e-01
-7.317331317528551482e-01,7.039895525179213909e-01,-6.572861839774220005e-01,8.842183691518953337e-01,-5.587628914665780933e-01,4.336345205735878117e-01,1.487135213368477427e+00,-1.948872039974586690e+00
1.436087282682762201e+00,-1.397486557673557339e+00,-5.396536772198080867e-02,-7.740214076910674479e-02,-1.246608102579146449e+00,1.215668532696768889e+00,4.205287531602381335e-01,-7.936542343170869263e-01
1.760857017548872694e+00,-1.901922153460195997e+00,8.833530954009729541e-01,-8.889848607846875250e-01,-7.801800369170150962e-01,5.317250344224047076e-01,-7.778881951010928608e-01,5.704126388761656674e-01
1.238632620012106722e+00,-1.180280179389942896e+00,3.360486593442350012e-01,-1.483448310517478663e-01,-9.653960018875630267e-01,1.029663162328436243e+00,1.264141845965780275e+00,-1.071503820010332619e+00
-4.726656674081841647e-01,-2.583908195467937707e-02,8.311309959301740324e-01,-1.043522437183428409e+00,1.544866274704633335e+00,-1.499232555247071774e+00,7.094359933182169398e-01,-9.587994494396134826e-01
7.737280757240911910e-01,-9.616557827896405897e-01,-1.757937618438395466e-01,4.740330210110148962e-02,-1.359838266812374963e+00,1.538007913736187282e+00,-6.450421234379967173e-01,7.975882875594255683e-01
-1.617886865405165908e+00,1.653702812087856744e+00,-4.988666186720773776e-01,7.932408881505721432e-01,4.283597771118489717e-01,-5.842881511556992091e-01,-5.410838520820517861e-01,5.582999513401842862e-01
9.037110306240232482e-01,-9.843970476612355913e-01,-9.539497600758688467e-01,8.464731669592799879e-01,4.967925846930725808e-01,-6.424101277377397556e-01,1.456654529042670010e+00,-1.263733842002752406e+00
-7.885834086007141863e-01,9.072603066171521791e-01,-2.869614605486217607e-01,1.961035159500941205e-01,-1.352872790297335648e+00,1.165511880043425430e+00,-5.956585299482880513e-01,1.187260695087211992e+00
1.512306918908455922e-01,-2.009558972285995782e-01,4.377436425896352179e-01,-6.355457218075237780e-01,1.320977715478733883e+00,-1.142369407643341939e+00,-1.299838220945083833e+00,1.331237262475477801e+00
4.950487188894641122e-01,-6.692745325102319454e-01,2.070505420954255271e+00,-1.335212200049090026e+00,-5.589156835188900940e-01,9.388574962813919789e-02,9.844595735820184101e-01,-5.931664676758829913e-01
-1.310321602064323576e+00,1.279376657953199325e+00,-6.600682597129318152e-01,7.506479240834036393e-01,7.710873839442645705e-01,-8.818635868644645326e-01,-1.186458734050762631e+00,1.132274581150751303e+00
-1.191282706622509124e+00,1.157871508416299822e+00,2.693570940890682719e-01,5.511391988504702605e-02,-1.110390684870052658e+00,1.318098466687321446e+00,9.231698102178705900e-01,-9.985570923049718051e-01
1.604708836097469282e+00,-1.442642064033177851e+00,-9.952694254668830176e-01,6.696223095303369677e-01,3.613229315317822432e-01,-3.630568184876989957e-01,-1.132312707825803066e+00,1.004451870168840966e+00
-1.445029311854054477e+00,1.389119986736300882e+00,4.743903319107103389e-01,-7.081269350646113292e-02,-1.169132936477122797e+00,1.116796949402892425e+00,3.999693231108238378e-01,-4.759390169768888956e-01
1.512672235355251527e+00,-1.577259764428732280e+00,-1.977133973935033331e-02,-2.610193892494300782e-01,1.538304137283356576e+00,-1.352608874597950095e+00,-2.154445143833385867e-01,5.078842927743409952e-02
1.233193294427905151e+00,-1.283053611853168796e+00,1.247113910694578998e+00,-1.233801119443142857e+00,-5.576090953219781099e-01,5.802433243974932653e-01,8.219245296861685812e-01,-7.848901836154958955e-01
1.367096678621875228e-01,-4.116544425367341664e-01,-1.678333059835698249e+00,1.987884287082574142e+00,-9.650633083865398643e-01,9.141897136425799486e-01,-7.190335310726710949e-01,7.260655488290256310e-01
-9.822464368664892698e-01,1.011971848286244757e+00,-9.232395533516292163e-01,1.212841563392769828e+00,1.441089655625745314e+00,-1.172924224143788718e+00,-9.772460400471079112e-01,5.765839835837612837e-01
5.608660430880011427e-01,-7.874522553884238940e-01,1.823991146571271260e+00,-1.700257394242227438e+00,-2.404920381373437666e-01,2.591834311729107609e-01,-5.793727875822256568e-01,4.096307475929131248e-01
3.444302158141931969e-01,-2.877246595027507237e-01,-1.423344787127610589e+00,1.774564117537653862e+00,-6.166881759544629027e-01,7.487163857917012999e-01,-6.522767322637931797e-02,-1.035493240395128911e-01
-1.566193826901201458e+00,1.740126385218639937e+00,8.153946269610909958e-01,-9.593983911618511051e-01,3.879732108298413751e-01,-4.884639972668703978e-01,8.982728887401736362e-01,-7.525148569045985170e-01
-2.398301222290150914e-01,3.941002859755690091e-01,-5.500428783909187824e-02,2.935432122332589655e-01,8.592092084506214311e-01,-5.938077314652685512e-01,1.787170488411812919e+00,-1.590297340258003400e+00
7.023103338565451770e-01,-6.293818258518308895e-01,2.893083954886249143e-01,-4.149025024677936435e-01,1.756484935553134452e+00,-1.585941330927235660e+00,1.002023433599675162e+00,-5.557567305988925233e-01
-1.794665081881464896e+00,1.703369513533923740e+00,3.591280619732593049e-01,-3.683720613383786868e-01,6.144682891616339016e-02,-1.010593109162551267e-01,6.759062853324215858e-01,-8.284904407921944713e-01
1.458452948679537675e+00,-1.106411644757583579e+00,-4.209563764099501504e-01,6.074658717629128901e-01,3.455004210061218828e-01,4.634019833583394310e-02,-1.340441126451610288e+00,1.663291905667940496e+00
6.007303139464695851e-01,-1.020267430444128376e+00,-4.629167067235417238e-02,-1.658098347589802013e-01,-7.747043742617006068e-02,4.243147273363078176e-01,1.685685765847214412e+00,-1.754087564320316428e+00
1.245333681339943599e+00,-1.010883677944624415e+00,1.125198129032145555e+00,-1.376187795680985815e+00,-3.132935008445948966e-01,1.782554146683972829e-01,-9.638245334618169569e-01,6.674523766928973645e-01
5.218281921731909856e-01,-3.765499157537628983e-01,1.458354461537459956e+00,-1.349021779778325492e+00,3.461584378106031812e-01,-6.353535421598586197e-01,1.194219789517137142e+00,-8.610225742575441377e-01
7.467823369999592176e-01,-6.207401706157561483e-01,1.264865433895343561e+00,-1.089994999848890478e+00,-1.172238105407695796e+00,1.083149163790877001e+00,-7.970359236198899522e-01,8.211988383944242020e-01
-1.940394117155856302e+00,1.419977145447436362e+00,-2.025526548902416568e-01,2.165699995139617751e-01,-6.371808395162202876e-01,3.638491358362590522e-01,-1.011992282414688082e+00,9.732901996247279586e-01
-7.247383645453325807e-02,3.345266045205551597e-01,-1.071639100939745237e+00,1.037699524739545964e+00,9.852250880475287298e-01,-8.596561453734159475e-01,1.643653052344904220e+00,-1.228640885755573064e+00
5.127732374983576813e-01,-3.994771250472392565e-01,-8.079685010580355264e-01,6.450307376149699845e-01,-1.562554615292782945e+00,1.607158684051162689e+00,-1.101945454769434729e+00,9.597754982144023339e-01
-9.960030526240398752e-01,9.889307596470524597e-01,-1.985850337079653749e-01,2.742365075775904382e-01,-4.678036177295263887e-01,1.110643340387979100e-01,1.695542041732339467e+00,-1.792445564216932796e+00
8.730406440329111506e-01,-5.482822483413032355e-01,1.732093779384763499e+00,-1.721036781689512907e+00,1.672348218230144401e-01,-3.942580718219961255e-01,-8.726726118857489611e-01,6.566614103967919336e-01
-8.114055705562913667e-01,1.056880507657843582e+00,-1.772253579989881145e-01,-3.004964841022702560e-01,5.714539705656365154e-01,-6.120192119204217462e-01,1.466549629288480538e+00,-1.426011259523879637e+00
-6.167940206351388843e-01,8.692835491760871891e-01,-7.736719582250404237e-01,6.247475455484242657e-01,2.419711440504671018e-01,-2.258230428688658975e-01,1.738176662676715445e+00,-1.949485151431825658e+00
-6.029005006997767424e-01,3.569397424681646225e-01,8.524997179584012930e-01,-8.435558509313422215e-01,-2.011579158031079562e+00,1.745486024132118397e+00,4.803893002320553940e-01,-3.202061747939373704e-01
5.152735085763119338e-01,-3.848236559653894218e-01,7.440422899910054122e-01,-5.585596694902372761e-01,1.707112616516834214e+00,-1.872637627593044529e+00,2.049100549920617742e-01,-2.383753478043582411e-02
